pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
60 <pt<400 	4<chiso range<11 	31.5216	4.14787	27.3737	3.25781	28.0318	0.501552	0.11394
60 <pt<400 	4<chiso range<12 	31.5216	4.14787	27.3737	3.01815	28.2449	0.685023	0.152229
60 <pt<400 	4<chiso range<13 	31.5216	4.14787	27.3737	2.90547	28.3398	0.784249	0.169599
60 <pt<400 	5<chiso range<10 	31.5216	4.14787	27.3737	3.35877	27.9518	0.431205	0.0996434
60 <pt<400 	5<chiso range<11 	31.5216	4.14787	27.3737	3.19288	28.0689	0.549249	0.120811
60 <pt<400 	5<chiso range<12 	31.5216	4.14787	27.3737	2.92648	28.3308	0.763483	0.167784
60 <pt<400 	5<chiso range<13 	31.5216	4.14787	27.3737	2.80863	28.4278	0.874457	0.1857
60 <pt<400 	6<chiso range<11 	31.5216	4.14787	27.3737	3.18523	28.073	0.555406	0.121582
60 <pt<400 	6<chiso range<12 	31.5216	4.14787	27.3737	2.87273	28.3797	0.81201	0.176704
60 <pt<400 	6<chiso range<13 	31.5216	4.14787	27.3737	2.74236	28.4854	0.940273	0.196343
60 <pt<400 	7<chiso range<12 	31.5216	4.14787	27.3737	2.94749	28.3647	0.734901	0.173006
60 <pt<400 	7<chiso range<13 	31.5216	4.14787	27.3737	2.78527	28.4875	0.888364	0.195925
60 <pt<400 	8<chiso range<13 	31.5216	4.14787	27.3737	2.81844	28.4426	0.859866	0.18797
#######################################################################################
