pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
100  <pt<120 	4<chiso range<11 	2.54921	2.68984	2.70684	0.0519536
100  <pt<120 	4<chiso range<12 	2.54921	2.69923	2.71075	0.0553426
100  <pt<120 	4<chiso range<13 	2.54921	2.74063	2.71841	0.0704162
100  <pt<120 	5<chiso range<10 	2.54921	2.61982	2.72063	0.0259535
100  <pt<120 	5<chiso range<11 	2.54921	2.62068	2.69562	0.0265134
100  <pt<120 	5<chiso range<12 	2.54921	2.62718	2.69524	0.0289288
100  <pt<120 	5<chiso range<13 	2.54921	2.71402	2.71983	0.0605957
100  <pt<120 	6<chiso range<11 	2.54921	2.56644	2.6924	0.00639949
100  <pt<120 	6<chiso range<12 	2.54921	2.57646	2.69497	0.0101114
100  <pt<120 	6<chiso range<13 	2.54921	2.69647	2.72339	0.0540723
100  <pt<120 	7<chiso range<12 	2.54921	2.83241	2.85252	0.0992806
100  <pt<120 	7<chiso range<13 	2.54921	2.93806	2.8733	0.135332
100  <pt<120 	8<chiso range<13 	2.54921	2.82323	2.78472	0.0984013
#######################################################################################
120  <pt<400 	3<chiso range<8 	4.17051	4.1459	4.17144	0.00589964
120  <pt<400 	3<chiso range<9 	4.17051	4.12071	4.11119	0.0121133
120  <pt<400 	3<chiso range<10 	4.17051	2.16264	1.8198	1.10335
120  <pt<400 	3<chiso range<11 	4.17051	4.13391	4.1514	0.0088163
120  <pt<400 	3<chiso range<12 	4.17051	4.14235	4.16687	0.00675807
120  <pt<400 	3<chiso range<13 	4.17051	4.11303	4.11408	0.0139715
120  <pt<400 	4<chiso range<9 	4.17051	4.13228	4.14839	0.00921562
120  <pt<400 	4<chiso range<10 	4.17051	2.16264	1.8198	1.10335
120  <pt<400 	4<chiso range<11 	4.17051	4.14157	4.16958	0.00694075
120  <pt<400 	4<chiso range<12 	4.17051	4.14608	3.57102	0.00684118
120  <pt<400 	4<chiso range<13 	4.17051	4.11193	4.10586	0.0142674
120  <pt<400 	5<chiso range<10 	4.17051	4.10665	4.07789	0.0156601
120  <pt<400 	5<chiso range<11 	4.17051	4.13298	4.13355	0.00907936
120  <pt<400 	5<chiso range<12 	4.17051	4.1562	3.68399	0.00388438
120  <pt<400 	5<chiso range<13 	4.17051	4.11128	4.10833	0.0144171
120  <pt<400 	6<chiso range<11 	4.17051	4.04441	3.99068	0.0315986
120  <pt<400 	6<chiso range<12 	4.17051	4.07809	4.0462	0.0228412
120  <pt<400 	6<chiso range<13 	4.17051	3.94707	3.87043	0.05773
120  <pt<400 	7<chiso range<12 	4.17051	4.08509	4.05435	0.0210687
120  <pt<400 	7<chiso range<13 	4.17051	3.91633	3.8932	0.0652882
120  <pt<400 	8<chiso range<13 	4.17051	2.16264	1.8198	1.10335
#######################################################################################
